J	Claudio, AP; Carmo, MB; de Carvalho, AA; Xavier, W; Antunes, RF				Claudio, Ana Paula; Carmo, Maria Beatriz; de Carvalho, Alexandre Antonio; Xavier, Willian; Antunes, Rui Filipe			RECREATING A MEDIEVAL URBAN SCENE WITH VIRTUAL INTELLIGENT CHARACTERS: STEPS TO CREATE THE COMPLETE SCENARIO	VIRTUAL ARCHAEOLOGY REVIEW																	Carmo, Maria Beatriz/B-4003-2016; Antunes, Rui F N L/M-9293-2015; Antunes, Rui Filipe/AAJ-1800-2020; Cláudio, Ana Paula/L-6809-2017	Carmo, Maria Beatriz/0000-0002-4768-9517; Antunes, Rui F N L/0000-0003-3268-3005; Antunes, Rui Filipe/0000-0003-3268-3005; Cláudio, Ana Paula/0000-0002-4594-8087												1989-9947					JUL	2017	8	17					31	41		10.4995/var.2017.6557								WOS:000406618100004						
J	Ramirez-Gomez, SOI; Verweij, P; Best, L; van Kanten, R; Rambaldi, G; Zagt, R				Ramirez-Gomez, Sara O. I.; Verweij, Pita; Best, Lisa; van Kanten, Rudi; Rambaldi, Giacomo; Zagt, Roderick			Participatory 3D modelling as a socially engaging and user-useful approach in ecosystem service assessments among marginalized communities	APPLIED GEOGRAPHY																	Verweij, Pita/H-3450-2011	Verweij, Pita/0000-0002-3577-2524												0143-6228	1873-7730				JUN	2017	83						63	77		10.1016/j.apgeog.2017.03.015								WOS:000402215100006						
J	Bembibre, C; Strlic, M				Bembibre, Cecilia; Strlic, Matija			Smell of heritage: a framework for the identification, analysis and archival of historic odours	HERITAGE SCIENCE																														2050-7445					APR 7	2017	5								2	10.1186/s40494-016-0114-1								WOS:000398637400001						
J	Jung, TH; Dieck, MCT				Jung, Timothy Hyungsoo; Dieck, M. Claudia Tom			Augmented reality, virtual reality and 3D printing for the co-creation of value for the visitor experience at cultural heritage places	JOURNAL OF PLACE MANAGEMENT AND DEVELOPMENT																		tom Dieck, M. Claudia/0000-0002-8765-8969; Jung, Timothy/0000-0002-8594-6641												1753-8335	1753-8343					2017	10	2			SI		140	151		10.1108/JPMD-07-2016-0045								WOS:000403337200004						
C	Jupp, J		Ding, L; Fiorito, F; Osmond, P		Jupp, Julie			4D BIM for Environmental Planning and Management	INTERNATIONAL HIGH-PERFORMANCE BUILT ENVIRONMENT CONFERENCE - A SUSTAINABLE BUILT ENVIRONMENT CONFERENCE 2016 SERIES (SBE16), IHBE 2016	Procedia Engineering				International High-Performance Built Environment Conference (iHBE)	NOV 17-18, 2016	Sydney, AUSTRALIA	UNSW Built Environm, CRC Low Carbon Living, UrbanGrowth NSW																						1877-7058						2017	180						190	201		10.1016/j.proeng.2017.04.178								WOS:000404873600020						
C	Montusiewicz, J; Barszcz, M; Dziedzic, K; Kesik, J; Milosz, M; Tokovarov, M		Chova, LG; Martinez, AL; Torres, IC		Montusiewicz, Jerzy; Barszcz, Marcin; Dziedzic, Krzysztof; Kesik, Jacek; Milosz, Marek; Tokovarov, Michail			THE CONCEPT OF A 3D BOARD GAME TO RECOGNISE ARCHITECTURAL MONUMENTS	INTED2017: 11TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE	INTED Proceedings				11th International Conference on Technology, Education and Development (INTED)	MAR 06-08, 2017	Valencia, SPAIN										Barszcz, Marcin/D-2045-2017; Dziedzic, Krzysztof/D-2588-2017; Kęsik, Jacek/B-3853-2013; Montusiewicz, Jerzy/C-7587-2017; Milosz, Marek/B-6879-2017; Tokovarov, Mikhail/C-9932-2017	Barszcz, Marcin/0000-0002-9061-4414; Dziedzic, Krzysztof/0000-0003-4909-9980; Kęsik, Jacek/0000-0002-2040-8172; Montusiewicz, Jerzy/0000-0002-8571-3354; Milosz, Marek/0000-0002-5898-815X; Tokovarov, Mikhail/0000-0001-5852-1309												2340-1079		978-84-617-8491-2				2017							8665	8674										WOS:000427401303090						
C	Alatalo, T; Pouke, M; Koskela, T; Hurskainen, T; Florea, C; Ojala, T		Spencer, SN		Alatalo, Toni; Pouke, Matti; Koskela, Timo; Hurskainen, Tomi; Florea, Ciprian; Ojala, Timo			Two Real-World Case Studies on 3D Web Applications for Participatory Urban Planning	WEB3D 2017					22nd International Conference on 3D Web Technology	JUN 05-07, 2017	Brisbane, AUSTRALIA											Alatalo, Toni/0000-0001-6401-1110														978-1-4503-4955-0				2017										10.1145/3055624.3075950								WOS:000426968000011						
C	Munster, S; Friedrichs, K; Kroeber, C; Bruschke, J; Henze, F; Maiwald, F; Niebling, F		Hayes, J; Ouimet, C; Quintero, MS; Fai, S; Smith, L		Muenster, Sander; Friedrichs, Kristina; Kroeber, Cindy; Bruschke, Jonas; Henze, Frank; Maiwald, Ferdinand; Niebling, Florian			URBAN HISTORY IN 4 DIMENSIONS - SUPPORTING RESEARCH AND EDUCATION	ICOMOS/ISPRS INTERNATIONAL SCIENTIFIC COMMITTEE ON HERITAGE DOCUMENTATION (CIPA) 26TH INTERNATIONAL CIPA SYMPOSIUM - DIGITAL WORKFLOWS FOR HERITAGE CONSERVATION	International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences				26th International Symposium of ICOMOS/ISPRS-International-Scientific-Committee-on-Heritage-Documentation (CIPA) on Digital Workflows for Heritage Conservation	AUG 28-SEP 01, 2017	Ottawa, CANADA	ICOMOS ISPRS Int Sci Comm Heritage Documentat, Int Soc Photogrammetry & Remote Sensing									; Munster, Sander/B-7969-2018	Niebling, Florian/0000-0002-8706-3551; Munster, Sander/0000-0001-9344-912X												1682-1750	2194-9034					2017	42-2	W5					525	530		10.5194/isprs-archives-XLII-2-W5-525-2017								WOS:000426801500078						
C	Valente, R; Brumana, R; Oreni, D; Banfi, E; Barazzetti, L; Previtali, M		Hayes, J; Ouimet, C; Quintero, MS; Fai, S; Smith, L		Valente, R.; Brumana, R.; Oreni, D.; Banfi, E.; Barazzetti, L.; Previtali, M.			OBJECT-ORIENTED APPROACH FOR 3D ARCHAEOLOGICAL DOCUMENTATION	ICOMOS/ISPRS INTERNATIONAL SCIENTIFIC COMMITTEE ON HERITAGE DOCUMENTATION (CIPA) 26TH INTERNATIONAL CIPA SYMPOSIUM - DIGITAL WORKFLOWS FOR HERITAGE CONSERVATION	International Archives of the Photogrammetry Remote Sensing and Spatial Information Sciences				26th International Symposium of ICOMOS/ISPRS-International-Scientific-Committee-on-Heritage-Documentation (CIPA) on Digital Workflows for Heritage Conservation	AUG 28-SEP 01, 2017	Ottawa, CANADA	ICOMOS ISPRS Int Sci Comm Heritage Documentat, Int Soc Photogrammetry & Remote Sensing										BARAZZETTI, LUIGI/0000-0002-7859-8677; banfi, fabrizio/0000-0002-5193-0043; BRUMANA, RAFFAELLA/0000-0002-3359-981X												2194-9034						2017	42-2	W5					707	712		10.5194/isprs-archives-XLII-2-W5-707-2017								WOS:000426801500105						
J	Ohori, KA; Ledoux, H; Stoter, J				Ohori, Ken Arroyo; Ledoux, Hugo; Stoter, Jantien			Modeling and manipulating spacetime objects in a true 4D model	JOURNAL OF SPATIAL INFORMATION SCIENCE																		Stoter, Jantien/0000-0002-1393-7279												1948-660X						2017		14					61	93		10.5311/JOSIS.2017.14.297								WOS:000410364300003						
C	Miranda, AR; Melon, JMV		Aguilera, D; Georgopoulos, A; Kersten, T; Remondino, F; Stathopoulou, E		Miranda, A. Rodriguez; Melon, J. M. Valle			RECOVERING OLD STEREOSCOPIC NEGATIVES AND PRODUCING DIGITAL 3D MODELS OF FORMER APPEARANCES OF HISTORIC BUILDINGS	3D VIRTUAL RECONSTRUCTION AND VISUALIZATION OF COMPLEX ARCHITECTURES	International Archives of the Photogrammetry Remote Sensing and Spatial Information Sciences				Conference on 3D Virtual Reconstruction and Visualization of Complex Architectures	MAR 01-03, 2017	Nafplio, GREECE	Int Soc Photogrammetry & Remote Sensing									VALLE, JOSE MANUEL/D-7024-2012; Rodriguez-Miranda, Alvaro/F-3908-2015	VALLE, JOSE MANUEL/0000-0001-6981-0886; Rodriguez-Miranda, Alvaro/0000-0002-6961-5543												2194-9034						2017	42-2	W3					601	608		10.5194/isprs-archives-XLII-2-W3-601-2017								WOS:000406399800083						
C	Buyuksalih, I; Bayburt, S; Buyuksalih, G; Baskaraca, AP; Karim, H; Rahman, AA		Karas, IR; Isikdag, U; Rahman, AA		Buyuksalih, Ismail; Bayburt, Serdar; Buyuksalih, Gurcan; Baskaraca, A. P.; Karim, Hairi; Rahman, Alias Abdul			3D MODELLING AND VISUALIZATION BASED ON THE UNITY GAME ENGINE - ADVANTAGES AND CHALLENGES	4TH INTERNATIONAL GEOADVANCES WORKSHOP - GEOADVANCES 2017: ISPRS WORKSHOP ON MULTI-DIMENSIONAL & MULTI-SCALE SPATIAL DATA MODELING	ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences				4th International Workshop on Geoinformation Science / 4th ISPRS International Workshop on Multi-Dimensional and Multi-Scale Spatial Data Modeling (GeoAdvances)	OCT 14-15, 2017	Karabuk Univ, Safranbolu Campus, Safranbolu, TURKEY	Int Soc Photogrammetry & Remote Sensing	Karabuk Univ, Safranbolu Campus								Rahman, Alias Abdul/AAM-9643-2021													2194-9042	2194-9050					2017	4-4	W4					161	166		10.5194/isprs-annals-IV-4-W4-161-2017								WOS:000568997100025						
C	Bitelli, G; Dellapasqua, M; Girelli, VA; Sbaraglia, S; Tini, MA		Tucci, G; Bonora, V		Bitelli, G.; Dellapasqua, M.; Girelli, V. A.; Sbaraglia, S.; Tini, M. A.			HISTORICAL PHOTOGRAMMETRY AND TERRESTRIAL LASER SCANNING FOR THE 3D VIRTUAL RECONSTRUCTION OF DESTROYED STRUCTURES: A CASE STUDY IN ITALY	GEOMATICS & RESTORATION - CONSERVATION OF CULTURAL HERITAGE IN THE DIGITAL ERA	International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences				1st International Conference on Geomatics and Restoration - Conservation of Cultural Heritage in the Digital Era	MAY 22-24, 2017	Florence, ITALY	Acad Assoc Topog & Cartog, Acad Assoc Architectural Restorat, Italian Geog Mil Inst										Girelli, Valentina Alena/0000-0001-9257-9803												1682-1750	2194-9034					2017	42-5	W1					113	119		10.5194/isprs-archives-XLII-5-W1-113-2017								WOS:000568504400016						
C	Koeva, MN		Halounova, L; Safar, V; Remondino, F; Hodac, J; Pavelka, K; Shortis, M; Rinaudo, F; Scaioni, M; Boehm, J; RiekeZapp, D		Koeva, M. N.			3D MODELLING AND INTERACTIVE WEB-BASED VISUALIZATION OF CULTURAL HERITAGE OBJECTS	XXIII ISPRS CONGRESS, COMMISSION V	International Archives of the Photogrammetry Remote Sensing and Spatial Information Sciences				23rd Congress of the International-Society-for-Photogrammetry-and-Remote-Sensing (ISPRS)	JUL 12-19, 2016	Prague, CZECH REPUBLIC	Int Soc Photogrammetry & Remote Sensing									Koeva, Mila/O-8978-2019	Koeva, Mila/0000-0001-7612-5270												2194-9034						2016	41	B5					297	303		10.5194/isprsarchives-XLI-B5-297-2016								WOS:000392739800043						
J	Groenendyk, M				Groenendyk, Michael			Cataloging the 3D web: the availability of educational 3D models on the internet	LIBRARY HI TECH																														0737-8831						2016	34	2					239	258		10.1108/LHT-09-2015-0088								WOS:000379825100005						
C	Morschheuser, B; Hamari, J; Koivisto, J		Bui, TX; Sprague, RH		Morschheuser, Benedikt; Hamari, Juho; Koivisto, Jonna			Gamification in crowdsourcing: A review	PROCEEDINGS OF THE 49TH ANNUAL HAWAII INTERNATIONAL CONFERENCE ON SYSTEM SCIENCES (HICSS 2016)	Proceedings of the Annual Hawaii International Conference on System Sciences				49th Hawaii International Conference on System Sciences (HICSS)	JAN 05-08, 2016	Koloa, HI	Pacific Res Inst Informat Syst & Management, Univ Hawaii Manoa, Shidler Coll Business, Dept IT Management, IBM, Provalis Res, Int Soc Serv Innovat Profess, Teradata, Univ Network, IEEE Comp Soc									Morschheuser, Benedikt/T-5669-2019; Hamari, Juho/E-4989-2016	Morschheuser, Benedikt/0000-0002-7665-8971; Hamari, Juho/0000-0002-6573-588X; Koivisto, Jonna/0000-0002-6631-2571												1060-3425		978-0-7695-5670-3				2016							4375	4384		10.1109/HICSS.2016.543								WOS:000432711504053						
C	Lonneville, B; Vanhaeren, N; Vandenbulcke, A; De Wulf, A; De Maeyer, P		Lerma, JL; Cabrelles, M		Lonneville, Britt; Vanhaeren, Nina; Vandenbulcke, Annelies; De Wulf, Alain; De Maeyer, Philippe			BUILDING A VIRTUAL TIME MACHINE FOR THE ANCIENT RUINS OF JIAOHE	PROCEEDINGS OF THE 8TH INTERNATIONAL CONGRESS ON ARCHAEOLOGY, COMPUTER GRAPHICS, CULTURAL HERITAGE AND INNOVATION ( ARQUEOLOGICA 2.0): ADVANCED 3D DOCUMENTATION, MODELLING AND RECONSTRUCTION OF CULTURAL HERITAGE OBJECTS, MONUMENTS AND SITES					8th International Congress on Archaeology, Computer Graphics, Cultural Heritage and Innovation (ARQUEOLOGICA)	SEP 05-07, 2016	Univ Politecnica Valencia, Valencia, SPAIN	Generalitat Valenciana, Virtual Archaeol Int Network, Spanish Soc Virtual Archaeol, Univ Politecnica Valencia, Sch Engn Geodesy Cartogr & Surveying, Univ Politecnica Valencia, Dept Cartog Engn Geodesy & Photogrammetry, Univ Politecnica Valencia, Photogrammetry & Laser Scanning Res Grp, CIPA Heritage Documentat, European Cooperat Sci & Technol, European Cooperat Sci & Technol Act TD 1201 Colour & Space Cultural Heritage, Conselleria Educacio Investigacio Cultura Esport, Virtual Archaeol Review	Univ Politecnica Valencia								De Maeyer, Philippe A.M./F-2985-2011; De Maeyer, Philippe/N-7152-2019	De Maeyer, Philippe A.M./0000-0001-8902-3855; De Maeyer, Philippe/0000-0001-8902-3855														978-84-9048-455-5				2016							400	403										WOS:000436783800075						
C	Bernard, Y; Barreau, JB; Bizien-Jaglin, C; Quesnel, L; Langouet, L; Daire, MY		Lerma, JL; Cabrelles, M		Bernard, Yann; Barreau, Jean-Baptiste; Bizien-Jaglin, Catherine; Quesnel, Laurent; Langouet, Loic; Daire, Marie-Yvane			3D DIGITISATION AND RECONSTRUCTION OF A CAPITAL IN NORTH-WESTERN GAUL: INTERIM RESULTS ON THE CITY OF ALET	PROCEEDINGS OF THE 8TH INTERNATIONAL CONGRESS ON ARCHAEOLOGY, COMPUTER GRAPHICS, CULTURAL HERITAGE AND INNOVATION ( ARQUEOLOGICA 2.0): ADVANCED 3D DOCUMENTATION, MODELLING AND RECONSTRUCTION OF CULTURAL HERITAGE OBJECTS, MONUMENTS AND SITES					8th International Congress on Archaeology, Computer Graphics, Cultural Heritage and Innovation (ARQUEOLOGICA)	SEP 05-07, 2016	Univ Politecnica Valencia, Valencia, SPAIN	Generalitat Valenciana, Virtual Archaeol Int Network, Spanish Soc Virtual Archaeol, Univ Politecnica Valencia, Sch Engn Geodesy Cartogr & Surveying, Univ Politecnica Valencia, Dept Cartog Engn Geodesy & Photogrammetry, Univ Politecnica Valencia, Photogrammetry & Laser Scanning Res Grp, CIPA Heritage Documentat, European Cooperat Sci & Technol, European Cooperat Sci & Technol Act TD 1201 Colour & Space Cultural Heritage, Conselleria Educacio Investigacio Cultura Esport, Virtual Archaeol Review	Univ Politecnica Valencia																							978-84-9048-455-5				2016							438	440										WOS:000436783800085						
J	Biljecki, F; Stoter, J; Ledoux, H; Zlatanova, S; Coltekin, A				Biljecki, Filip; Stoter, Jantien; Ledoux, Hugo; Zlatanova, Sisi; Coeltekin, Arzu			Applications of 3D City Models: State of the Art Review	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION																	Biljecki, Filip/B-9829-2013; Zlatanova, Sisi/P-5503-2014; Coltekin, Arzu/C-7705-2018	Biljecki, Filip/0000-0002-6229-7749; Zlatanova, Sisi/0000-0002-8766-0487; Stoter, Jantien/0000-0002-1393-7279; Coltekin, Arzu/0000-0002-3178-3509													2220-9964				DEC	2015	4	4					2842	2889		10.3390/ijgi4042842								WOS:000367723300052						
J	Kedzierski, M; Fryskowska, A				Kedzierski, Michal; Fryskowska, Anna			Methods of laser scanning point clouds integration in precise 3D building modelling	MEASUREMENT																	; Fryskowska, Anna/D-4737-2017	Kedzierski, Michal/0000-0002-0684-3717; Fryskowska, Anna/0000-0001-5449-8092												0263-2241	1873-412X				OCT	2015	74						221	232		10.1016/j.measurement.2015.07.015								WOS:000359954400024						
J	Ohori, KA; Ledoux, H; Biljecki, F; Stoter, J				Ohori, Ken Arroyo; Ledoux, Hugo; Biljecki, Filip; Stoter, Jantien			Modeling a 3D City Model and Its Levels of Detail as a True 4D Model	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION																	Biljecki, Filip/B-9829-2013; Arroyo Ohori, Ken/M-6138-2013	Biljecki, Filip/0000-0002-6229-7749; Arroyo Ohori, Ken/0000-0002-9863-0152; Stoter, Jantien/0000-0002-1393-7279												2220-9964					SEP	2015	4	3					1055	1075		10.3390/ijgi4031055								WOS:000364411500002						
J	Hu, YJ; Lv, ZH; Wu, JP; Janowicz, K; Zhao, XZ; Yu, BL				Hu, Yingjie; Lv, Zhenhua; Wu, Jianping; Janowicz, Krzysztof; Zhao, Xizhi; Yu, Bailang			A multistage collaborative 3D GIS to support public participation	INTERNATIONAL JOURNAL OF DIGITAL EARTH																	Yu, Bailang/H-4156-2011	Yu, Bailang/0000-0001-5628-0003; Zhao, Xizhi/0000-0002-5519-934X; Hu, Yingjie/0000-0002-5515-4125												1753-8947	1753-8955				MAR 4	2015	8	3					212	234		10.1080/17538947.2013.866172								WOS:000350032600003						
C	Dudacek, O		Alevriadou, A		Dudacek, Oto			Transmedia Storytelling in Education	7TH WORLD CONFERENCE ON EDUCATIONAL SCIENCES	Procedia Social and Behavioral Sciences				7th World Conference on Educational Sciences	FEB 05-07, 2015	Athens, GREECE																							1877-0428						2015	197						694	696		10.1016/j.sbspro.2015.07.062								WOS:000380613100108						
C	Stathopoulou, EK; Georgopoulos, A; Panagiotopoulos, G; Kaliampakos, D		Yen, YN; Weng, KH; Cheng, HM		Stathopoulou, E. K.; Georgopoulos, A.; Panagiotopoulos, G.; Kaliampakos, D.			CROWDSOURCING LOST CULTURAL HERITAGE	25TH INTERNATIONAL CIPA SYMPOSIUM 2015	ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences				25th International CIPA Symposium 2015	AUG 31-SEP 04, 2015	Taipei, TAIWAN										Stathopoulou, Elisavet Konstantina/AAZ-5519-2020; Georgopoulos, Andreas/AAL-2575-2021	Stathopoulou, Elisavet Konstantina/0000-0002-3291-6123; Georgopoulos, Andreas/0000-0001-6520-9954; Panagiotopoulos, George/0000-0002-9100-2081												2194-9042	2194-9050					2015							295	300		10.5194/isprsannals-II-5-W3-295-2015								WOS:000380620800042						
C	Martella, R; Kray, C; Clementini, E		Bacao, F; Santos, MY; Painho, M		Martella, Roberta; Kray, Christian; Clementini, Eliseo			A Gamification Framework for Volunteered Geographic Information	AGILE 2015: GEOGRAPHIC INFORMATION SCIENCE AS AN ENABLER OF SMARTER CITIES AND COMMUNITIES	Lecture Notes in Geoinformation and Cartography				18th Association-of-Geographic-Information-Laboratories-for-Europe Conference on Geographic Information Science (AGILE)	JUN 09-12, 2015	Lisbon, PORTUGAL	Assoc Geog Informat Lab Europe									Clementini, Eliseo/N-7888-2015	Clementini, Eliseo/0000-0002-3057-7105; Kray, Christian/0000-0002-4199-8976												1863-2246	1863-2351	978-3-319-16787-9; 978-3-319-16786-2				2015							73	89		10.1007/978-3-319-16787-9_5								WOS:000380561000005						
C	Ohori, KA; Ledoux, H; Stoter, J		Rahman, AA; Isikdag, U; Castro, FA		Ohori, K. Arroyo; Ledoux, H.; Stoter, J.			STORING A 3D CITY MODEL, ITS LEVELS OF DETAIL AND THE CORRESPONDENCES BETWEEN OBJECTS AS A 4D COMBINATORIAL MAP	ISPRS JOINT INTERNATIONAL GEOINFORMATION CONFERENCE 2015	ISPRS Annals of the Photogrammetry Remote Sensing and Spatial Information Sciences				ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences	OCT 28-30, 2015	Kuala Lumpur, MALAYSIA											Stoter, Jantien/0000-0002-1393-7279												2194-9042	2194-9050					2015	II-2	W2					1	8		10.5194/isprsannals-II-2-W2-1-2015								WOS:000380584800001						
J	Saldana, M				Saldana, Marie			An Integrated Approach to the Procedural Modeling of Ancient Cities and Buildings	DIGITAL SCHOLARSHIP IN THE HUMANITIES					2014 Digital Humanties Conference	JUL 07-12, 2014	Alliance Digit Human Org, Lausanne, SWITZERLAND		Alliance Digit Human Org																					2055-7671	2055-768X					2015	30			1	SI		148	163		10.1093/llc/fqv013								WOS:000367449700014						
C	Kramer, M; Gutbell, R		Spencer, SN		Kraemer, Michel; Gutbell, Ralf			A case study on 3D geospatial applications in the Web using state-of-the-art WebGL frameworks	WEB3D 2015					20th International ACM Symposium on 3D Web Technologies (Web3D)	JUN 18-21, 2015	Heraklion, GREECE	ACM SIGGRAPH, Eurograph Assoc, Web3D Consortium, ACM									Kraemer, Michel/AAC-8949-2019	Kraemer, Michel/0000-0003-2775-5844														978-1-4503-3647-5				2015							188	197		10.1145/2775292.2775303								WOS:000371789700031						
C	Guimaraes, F; Figueiredo, M; Rodrigues, J		Guidi, G; Torres, JC; Scopigno, R; Graf, H; Remondino, F; Brunet, P; Barcelo, J; Duranti, L; Hazan, S		Guimaraes, Francisco; Figueiredo, Mauro; Rodrigues, Jose			Augmented Reality and Storytelling in Heritage Application in Public Gardens: Caloust Gulbenkian Foundation Garden	2015 DIGITAL HERITAGE INTERNATIONAL CONGRESS, VOL 1: DIGITIZATION & ACQUISITION, COMPUTER GRAPHICS & INTERACTION					Digital Heritage International Congress	SEP 28-OCT 02, 2015	Granada, SPAIN	VSMM, Eurographics, IEEE, Soc Espanola Arqueologia Virtual, Univ Granada, Innova Virtual Archaeol, Archeo Virtual, CIPA, Comp Applicat & Quantitat Methods Archaeol, SPACE2PLACE, V Must, Council Alhambra & Generalife, Andalusian Regional Minist Econ & Knowledge, Spanish Minist Econ & Competitiveness, AUTODESK, IBERIA, BARCO, Viajes & Corte Ingles, Escuela Tecnica Super Ingn Informatica Telecomunicac, Oficina Software Libre, LST, Intl Campus Excellence Heritage, Sci Pk Museum, Parque Ciencias, IEEE Comp Soc, Spanish Chapter									rodrigues, jose/F-9586-2015	rodrigues, jose/0000-0002-2793-8192														978-1-5090-0048-7				2015							317	320										WOS:000455871900063						
J	Van de Weghe, N; de Roo, B; Qiang, Y; Versichele, M; Neutens, T; de Maeyer, P				Van de Weghe, N.; de Roo, B.; Qiang, Y.; Versichele, M.; Neutens, T.; de Maeyer, P.			The continuous spatio-temporal model (CSTM) as an exhaustive framework for multi-scale spatio-temporal analysis	INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE																	De Maeyer, Philippe/N-7152-2019; Qiang, Yi/J-3313-2016; Neutens, Tijs/A-8623-2015; De Maeyer, Philippe A.M./F-2985-2011; Van de Weghe, Nico/B-7680-2011; Van de Weghe, Nico/N-4214-2019	De Maeyer, Philippe/0000-0001-8902-3855; Qiang, Yi/0000-0002-6872-8837; De Maeyer, Philippe A.M./0000-0001-8902-3855; Van de Weghe, Nico/0000-0002-5327-4000; Van de Weghe, Nico/0000-0002-5327-4000												1365-8816	1362-3087				MAY 4	2014	28	5			SI		1047	1060		10.1080/13658816.2014.886329								WOS:000334334400012						
C	Mat, RC; Shariff, ARM; Zulkifli, AN; Rahim, MSM; Mahayudin, MH			IOP	Mat, Ruzinoor Che; Shariff, Abdul Rashid Mohammed; Zulkifli, Abdul Nasir; Rahim, Mohd Shafry Mohd; Mahayudin, Mohd Hafiz			Using game engine for 3D terrain visualisation of GIS data: A review	7TH IGRSM INTERNATIONAL REMOTE SENSING & GIS CONFERENCE AND EXHIBITION	IOP Conference Series-Earth and Environmental Science				7th IGRSM International Remote Sensing and GIS Conference and Exhibition	APR 21-23, 2014	Kuala Lumpur, MALAYSIA	Institut Geospatial & Remote Sensing Malaysia, Univ Putra Malaysia, Sci & Technol Res Inst Defence, ANGKASA, Univ Malaya, UTAR, MARIM, Univ Teknologe Mara, NAHRIM, Univ Teknologe Petronas									Mat, Ruzinoor Che/M-3650-2019; Shariff, Rashid Mohamed/A-2153-2017; ZULKIFLI, ABDUL NASIR/M-5010-2019; Mohd Rahim, Mohd Shafry/B-7552-2016; ZULKIFLI, ABDUL NASIR/Y-5234-2019	Mat, Ruzinoor Che/0000-0002-5694-0689; ZULKIFLI, ABDUL NASIR/0000-0003-3535-7301; ZULKIFLI, ABDUL NASIR/0000-0003-3535-7301; shariff, rashid/0000-0003-4626-4995												1755-1307						2014	20								012037	10.1088/1755-1315/20/1/012037								WOS:000346761600037						
C	da Silva, CC; da Silva, AG; Monteiro, JS; dos Santos, WP			IEEE	da Silva, Cecilia C.; da Silva Filho, Abel G.; Monteiro, Jailina S.; dos Santos, Wellington P.			Developing 3D Human-Computer Interfaces and serious games for health education in the Brazilian countryside using Participatory Design and Popular Education	2014 IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN AND CYBERNETICS (SMC)	IEEE International Conference on Systems Man and Cybernetics Conference Proceedings				IEEE International Conference on Systems, Man, and Cybernetics (SMC)	OCT 05-08, 2014	San Diego, CA	IEEE									Silva-Filho, Abel Guilhermino/Q-2496-2018; Santos, Wellington P/F-9052-2012	Santos, Wellington P/0000-0003-2558-6602												1062-922X		978-1-4799-3840-7				2014							2971	2976										WOS:000370963703016						
C	Kaplan, K; Grant, J; Guclu, K; Unal, C; Yakupoglu, E		IIhan, AC; Miralay, F		Kaplan, Kayhan; Grant, John; Guclu, Kamuran; Unal, Cagri; Yakupoglu, Esmagul			An Example For 3D Animated Character Design Process : The Lost City Antioch	2ND WORLD CONFERENCE ON DESIGN, ARTS AND EDUCATION (DAE-2013)	Procedia Social and Behavioral Sciences				2nd World Conference on Design, Arts and Education (DAE)	MAY 09-12, 2013	Ion Mincu Univ Architecture & Urbanism, Fac Architectural, Bucharest, ROMANIA		Ion Mincu Univ Architecture & Urbanism, Fac Architectural																					1877-0428						2014	122						65	71		10.1016/j.sbspro.2014.01.1304								WOS:000335819600012						
C	Brovelli, MA; Minghini, M; Zamboni, G		Isikdag, U		Brovelli, M. A.; Minghini, M.; Zamboni, G.			PARTICIPATORY GIS: EXPERIMENTATIONS FOR A 3D SOCIAL VIRTUAL GLOBE	ISPRS 8TH 3D GEOINFO CONFERENCE & WG II/2 WORKSHOP	International Archives of the Photogrammetry Remote Sensing and Spatial Information Sciences				International-Society-for-Photogrammetry-and-Remote-Sensing 8th 3D GeoInfo Conference / WG II/2 Workshop	NOV 27-29, 2013	Istanbul, TURKEY	Int Soc Photogrammetry & Remote Sensing									Minghini, Marco/I-4525-2019; Brovelli, Maria Antonia/N-7285-2019	Brovelli, Maria Antonia/0000-0003-3161-5561; Minghini, Marco/0000-0001-9993-1072												2194-9034						2013	40-2-W2						13	18										WOS:000358415700003						
J	Siau, K; Nah, FFH; Mennecke, BE; Schiller, SZ				Siau, Keng; Nah, Fiona Fui-Hoon; Mennecke, Brian E.; Schiller, Shu Z.			Co-Creation and Collaboration in a Virtual World: A 3D Visualization Design Project in Second Life	JOURNAL OF DATABASE MANAGEMENT																	Nah, Fiona Fui-Hoon/AAN-1384-2021	Nah, Fiona/0000-0002-5505-7843; Schiller, Shu/0000-0003-2616-9317												1063-8016	1533-8010				OCT-DEC	2010	21	4					1	13		10.4018/jdm.2010100101								WOS:000283996000001						
